id_pagamento,id_pedido,valor_pago,data_pagamento,metodo_pagamento
8836,2293,728.35,2024-05-22,Cartão de Crédito
8837,8397,1655.68,2024-07-29,Pix
8838,4456,1006.26,2023-09-30,Cartão de Crédito
8839,5640,51.23,2023-11-27,Cartão de Crédito
8840,1442,473.36,2022-02-24,Cartão de Crédito
8841,9250,1890.78,2022-11-14,Cartão de Crédito
8842,1606,389.72,2023-07-21,Pix
8843,6954,1116.85,2023-12-04,Pix
8844,5571,1920.37,2023-03-30,Boleto
8845,4875,334.96,2022-05-28,Pix
8846,7747,1346.98,2023-02-15,Cartão de Crédito
8847,2783,849.95,2024-09-07,Boleto
8848,5133,1896.87,2022-12-19,Cartão de Débito
8849,1192,345.82,2023-02-02,Boleto
8850,903,1617.49,2024-06-14,Boleto
8851,7545,1257.6,2021-12-07,Boleto
8852,9350,1354.12,2024-01-30,Cartão de Débito
8853,8158,1714.58,2022-03-20,Cartão de Crédito
8854,249,591.87,2022-01-04,Boleto
8855,1336,1371.44,2024-10-13,Pix
8856,811,1391.72,2023-02-05,Pix
8857,4923,875.78,2022-12-20,Pix
8858,1740,616.96,2024-07-30,Pix
8859,5260,309.79,2023-01-01,Boleto
8860,6034,1667.85,2023-10-07,Cartão de Débito
8861,5392,97.31,2023-06-09,Boleto
8862,7226,1908.74,2022-08-26,Cartão de Crédito
8863,1342,1687.22,2023-10-13,Pix
8864,7882,266.57,2022-03-28,Cartão de Débito
8865,6915,634.82,2022-05-05,Boleto
8866,6059,1178.23,2023-07-17,Pix
8867,2604,995.46,2024-03-31,Cartão de Crédito
8868,8515,734.8,2022-08-05,Boleto
8869,168,1432.47,2022-04-01,Boleto
8870,7288,1773.61,2024-07-31,Cartão de Crédito
8871,1678,1561.05,2022-02-18,Boleto
8872,3638,1419.86,2023-05-10,Cartão de Débito
8873,539,1647.93,2023-07-18,Boleto
8874,3676,983.25,2022-06-08,Pix
8875,8331,1373.32,2024-06-05,Boleto
8876,1206,974.39,2022-06-16,Cartão de Crédito
8877,980,1740.48,2023-09-09,Cartão de Débito
8878,3543,756.91,2024-06-20,Cartão de Débito
8879,8287,622.91,2024-08-26,Boleto
8880,2338,931.75,2023-08-18,Cartão de Crédito
8881,4349,283.56,2022-05-17,Cartão de Débito
8882,1122,1311.44,2024-06-07,Pix
8883,3660,1094.9,2024-04-15,Cartão de Crédito
8884,9867,381.31,2024-09-13,Boleto
8885,3905,1897.58,2023-09-10,Cartão de Débito
8886,9624,1065.91,2022-01-05,Boleto
8887,8306,1823.64,2024-07-24,Pix
8888,9965,1869.14,2023-05-03,Cartão de Débito
8889,2878,541.27,2023-11-24,Cartão de Débito
8890,8346,203.83,2021-12-30,Cartão de Débito
8891,3698,222.14,2024-04-13,Boleto
8892,3313,1310.03,2024-10-24,Cartão de Débito
8893,1453,479.0,2022-09-26,Pix
8894,9944,1009.45,2023-10-16,Pix
8895,9982,1258.8,2024-10-02,Cartão de Crédito
8896,6994,36.35,2022-11-09,Boleto
8897,9768,1850.37,2023-03-29,Pix
8898,9915,1504.77,2022-05-07,Boleto
8899,7374,1163.85,2022-11-23,Pix
8900,3805,1609.31,2023-01-12,Boleto
8901,7121,1000.77,2024-11-25,Boleto
8902,5024,1513.34,2022-05-04,Boleto
8903,5102,1151.13,2022-05-15,Pix
8904,6400,859.34,2022-08-28,Boleto
8905,1415,1971.42,2024-03-30,Pix
8906,1227,1402.58,2024-07-06,Pix
8907,2838,1616.87,2023-09-06,Cartão de Débito
8908,8519,621.35,2022-07-22,Pix
8909,5277,837.22,2023-07-15,Pix
8910,2109,1019.45,2022-03-17,Pix
8911,4988,1638.25,2024-05-05,Pix
8912,5360,1596.29,2022-01-22,Boleto
8913,3245,1618.99,2024-02-07,Boleto
8914,8164,701.93,2022-12-17,Cartão de Débito
8915,4997,1022.0,2024-09-08,Boleto
8916,7617,1024.19,2023-07-09,Pix
8917,7362,1819.06,2024-01-13,Boleto
8918,670,827.93,2023-11-25,Boleto
8919,7724,1775.81,2023-09-25,Boleto
8920,7980,1851.74,2022-08-30,Pix
8921,6005,1078.18,2022-01-24,Pix
8922,1335,1787.46,2024-10-20,Cartão de Crédito
8923,9071,1265.69,2024-11-10,Cartão de Débito
8924,7932,674.34,2024-02-25,Cartão de Crédito
8925,1685,235.4,2023-08-24,Cartão de Crédito
8926,7167,1447.15,2024-08-22,Cartão de Crédito
8927,7373,1743.04,2023-03-30,Boleto
8928,6380,320.68,2022-09-05,Cartão de Crédito
8929,5143,385.82,2024-09-04,Cartão de Débito
8930,6290,1949.93,2022-12-08,Cartão de Débito
8931,1962,1323.76,2024-02-28,Pix
8932,9516,727.67,2022-09-23,Boleto
8933,6329,550.41,2022-02-02,Cartão de Débito
8934,6016,626.64,2022-06-03,Cartão de Débito
8935,6701,1065.18,2023-12-29,Cartão de Débito
8936,1003,615.99,2023-06-26,Pix
8937,9854,1807.85,2024-01-27,Cartão de Débito
8938,6268,127.52,2024-10-19,Cartão de Crédito
8939,7753,1628.21,2022-11-06,Boleto
8940,4418,1412.46,2022-06-11,Boleto
8941,8912,247.77,2024-10-17,Cartão de Crédito
8942,6558,89.9,2023-12-06,Cartão de Crédito
8943,2016,1403.91,2022-04-15,Boleto
8944,1037,298.97,2022-05-21,Cartão de Débito
8945,5299,1203.92,2023-06-13,Cartão de Débito
8946,7834,1590.19,2022-12-11,Cartão de Débito
8947,6698,736.36,2022-07-31,Cartão de Crédito
8948,9979,1364.41,2023-04-19,Boleto
8949,3651,386.26,2022-01-28,Cartão de Débito
8950,8594,1121.32,2024-08-21,Cartão de Crédito
8951,4024,1313.33,2024-09-09,Pix
8952,2541,1589.77,2023-09-08,Cartão de Crédito
8953,850,1443.0,2023-07-06,Cartão de Débito
8954,3482,818.42,2024-04-24,Pix
8955,3942,1044.13,2022-07-07,Cartão de Crédito
8956,2243,1828.03,2024-07-25,Boleto
8957,3282,1534.74,2024-02-14,Boleto
8958,300,848.52,2023-08-06,Pix
8959,18,1594.62,2023-06-02,Boleto
8960,5651,1754.08,2024-02-22,Boleto
8961,3460,1412.58,2023-07-07,Cartão de Crédito
8962,3461,1814.07,2023-10-28,Boleto
8963,2529,1827.87,2022-01-08,Cartão de Crédito
8964,303,275.4,2023-12-14,Cartão de Débito
8965,3117,462.61,2022-12-19,Boleto
8966,6241,1574.99,2022-11-10,Pix
8967,207,1284.41,2022-01-09,Boleto
8968,486,578.98,2024-01-25,Boleto
8969,4951,62.7,2023-01-20,Cartão de Crédito
8970,2062,1828.69,2022-03-02,Cartão de Débito
8971,5128,1485.5,2024-03-18,Pix
8972,2999,224.18,2023-05-10,Pix
8973,2616,1501.37,2023-02-27,Boleto
8974,7514,211.18,2024-01-23,Cartão de Débito
8975,1515,1043.39,2024-05-16,Cartão de Crédito
8976,4766,1422.83,2024-06-18,Pix
8977,7085,1176.89,2021-12-02,Boleto
8978,8094,136.87,2023-07-06,Cartão de Débito
8979,750,396.16,2023-10-24,Boleto
8980,5956,1314.78,2022-04-23,Pix
8981,4762,1445.46,2023-10-08,Cartão de Crédito
8982,2623,1611.97,2024-09-16,Pix
8983,7651,885.33,2022-10-01,Pix
8984,6826,73.02,2022-11-07,Cartão de Crédito
8985,3985,1714.89,2024-05-21,Cartão de Crédito
8986,7077,754.48,2024-05-09,Cartão de Débito
8987,1364,1063.06,2024-07-13,Boleto
8988,6951,560.98,2023-02-04,Pix
8989,746,1996.31,2021-12-18,Boleto
8990,9527,1070.74,2023-01-31,Pix
8991,1048,882.73,2024-07-22,Boleto
8992,2053,181.65,2024-07-07,Boleto
8993,6933,1803.88,2024-11-21,Cartão de Débito
8994,9669,45.27,2023-07-14,Boleto
8995,4453,979.68,2024-03-30,Boleto
8996,5456,930.61,2024-07-11,Cartão de Débito
8997,3846,359.02,2024-04-29,Cartão de Crédito
8998,7557,1312.71,2023-09-13,Cartão de Crédito
8999,1690,357.5,2024-01-12,Pix
9000,5999,1642.36,2023-03-24,Boleto
9001,1764,632.16,2023-10-07,Cartão de Débito
9002,1764,1062.13,2022-08-02,Cartão de Débito
9003,7956,1867.66,2024-11-17,Pix
9004,3866,1230.21,2022-05-05,Cartão de Débito
9005,5083,417.24,2022-02-27,Pix
9006,2096,1871.91,2023-12-21,Boleto
9007,7125,1906.89,2022-12-08,Cartão de Crédito
9008,8726,1670.34,2022-12-18,Pix
9009,9031,345.66,2023-02-13,Cartão de Débito
9010,6178,591.15,2023-02-09,Pix
9011,6103,1689.39,2024-05-06,Pix
9012,383,343.14,2024-04-28,Boleto
9013,4452,75.44,2022-01-30,Boleto
9014,9477,134.06,2024-09-21,Boleto
9015,5655,534.76,2022-12-23,Cartão de Crédito
9016,7961,1369.82,2022-05-07,Cartão de Débito
9017,7720,1157.4,2024-03-07,Cartão de Débito
9018,7143,1853.52,2022-09-07,Cartão de Crédito
9019,5409,460.34,2024-07-21,Boleto
9020,5251,326.6,2023-01-04,Cartão de Débito
9021,8528,1084.68,2022-12-05,Cartão de Crédito
9022,7757,655.44,2023-01-15,Cartão de Crédito
9023,5775,1644.5,2022-03-31,Pix
9024,589,567.73,2024-11-20,Pix
9025,2463,1369.05,2023-04-01,Boleto
9026,9865,1067.81,2024-04-20,Boleto
9027,2537,609.13,2023-07-14,Cartão de Crédito
9028,9148,1640.17,2022-09-04,Cartão de Débito
9029,3649,1240.41,2022-08-03,Boleto
9030,1708,1252.46,2024-04-25,Pix
9031,6522,144.27,2024-06-12,Pix
9032,279,1646.53,2023-01-19,Cartão de Débito
9033,4448,1717.7,2022-04-27,Cartão de Débito
9034,884,1756.05,2023-12-05,Cartão de Crédito
9035,4162,1118.08,2023-01-31,Boleto
9036,4984,897.57,2024-11-20,Cartão de Débito
9037,7279,440.46,2024-05-21,Cartão de Débito
9038,7405,51.56,2024-03-26,Cartão de Crédito
9039,2304,864.59,2023-07-24,Boleto
9040,5824,930.34,2023-11-10,Cartão de Débito
9041,6267,1082.66,2023-09-28,Pix
9042,7029,832.03,2024-04-27,Cartão de Débito
9043,4654,740.56,2024-01-29,Cartão de Débito
9044,4563,468.13,2024-03-18,Cartão de Crédito
9045,7360,55.91,2023-05-19,Pix
9046,1795,1744.0,2022-09-26,Boleto
9047,1425,30.86,2022-11-12,Cartão de Crédito
9048,281,699.01,2023-03-26,Cartão de Crédito
9049,9169,805.78,2023-04-14,Cartão de Crédito
9050,8414,1166.62,2024-02-17,Cartão de Crédito
9051,878,1052.41,2022-07-28,Boleto
9052,8092,1172.22,2022-01-08,Boleto
9053,4745,109.39,2023-09-07,Boleto
9054,6846,1123.1,2021-12-25,Pix
9055,744,226.22,2023-04-20,Cartão de Crédito
9056,7667,1154.25,2024-06-27,Boleto
9057,8910,826.01,2022-03-15,Boleto
9058,4723,902.55,2023-02-19,Cartão de Crédito
9059,8329,1309.52,2023-11-03,Boleto
9060,8811,1426.48,2022-03-19,Cartão de Crédito
9061,268,261.25,2023-04-21,Cartão de Crédito
9062,5744,1850.42,2023-02-25,Pix
9063,391,35.89,2024-08-22,Boleto
9064,5150,303.94,2023-06-06,Boleto
9065,8978,52.08,2023-06-18,Cartão de Crédito
9066,2294,1098.81,2023-12-19,Cartão de Crédito
9067,4271,1158.87,2022-12-13,Cartão de Débito
9068,7712,594.53,2022-12-30,Cartão de Crédito
9069,3217,1636.47,2024-02-10,Pix
9070,3296,1403.87,2024-08-23,Boleto
9071,8126,1643.7,2024-04-01,Boleto
9072,9805,911.22,2023-03-21,Cartão de Crédito
9073,3420,875.17,2024-09-19,Cartão de Crédito
9074,6771,165.97,2023-08-19,Cartão de Crédito
9075,9731,1859.82,2024-01-26,Cartão de Débito
9076,5686,1314.52,2023-08-29,Pix
9077,1667,1232.29,2022-11-15,Cartão de Crédito
9078,7053,679.46,2023-02-11,Pix
9079,6918,967.51,2024-06-10,Boleto
9080,4087,695.3,2023-02-14,Boleto
9081,6545,1517.53,2024-11-22,Cartão de Débito
9082,8763,1156.07,2022-11-19,Boleto
9083,1413,1033.12,2023-08-24,Pix
9084,2060,1063.26,2024-07-02,Cartão de Crédito
9085,1055,101.93,2022-04-10,Cartão de Débito
9086,3988,931.74,2022-04-16,Cartão de Crédito
9087,6044,1158.04,2024-06-11,Boleto
9088,3466,1101.82,2022-02-11,Pix
9089,8549,1330.45,2022-04-27,Cartão de Débito
9090,5664,1814.47,2024-04-29,Boleto
9091,2223,226.23,2022-03-17,Pix
9092,7496,695.37,2023-08-15,Boleto
9093,1248,140.68,2022-08-04,Pix
9094,1886,854.02,2023-01-25,Boleto
9095,6147,1231.99,2022-08-09,Cartão de Crédito
9096,4967,756.06,2023-07-12,Cartão de Crédito
9097,2649,496.67,2024-08-01,Cartão de Débito
9098,6139,1534.26,2023-07-15,Cartão de Débito
9099,342,950.12,2024-03-26,Pix
9100,8952,1997.28,2024-10-06,Boleto
9101,1836,366.53,2022-10-01,Pix
9102,860,1079.36,2022-11-14,Cartão de Débito
9103,8824,1779.54,2023-06-12,Cartão de Débito
9104,928,1205.77,2024-03-16,Cartão de Débito
9105,5815,174.85,2024-09-03,Cartão de Crédito
9106,9005,321.27,2024-02-14,Boleto
9107,45,450.56,2024-02-12,Pix
9108,3436,434.7,2023-10-07,Pix
9109,1629,388.91,2024-03-30,Boleto
9110,3317,631.06,2023-11-29,Cartão de Crédito
9111,2448,1739.02,2023-07-06,Cartão de Débito
9112,6327,1273.44,2022-02-20,Pix
9113,2884,1911.63,2022-10-12,Boleto
9114,5417,1508.2,2023-04-07,Pix
9115,611,548.06,2022-11-05,Boleto
9116,8267,1463.18,2024-07-17,Pix
9117,4792,636.32,2022-05-24,Pix
9118,1217,333.86,2024-11-04,Pix
9119,9800,558.08,2022-10-13,Boleto
9120,4862,738.71,2024-07-20,Cartão de Crédito
9121,3095,988.19,2024-05-10,Pix
9122,8493,434.46,2021-12-21,Cartão de Débito
9123,9745,1728.95,2023-04-27,Boleto
9124,3414,303.52,2024-07-27,Cartão de Débito
9125,3707,1774.24,2023-03-31,Cartão de Débito
9126,1752,963.13,2023-07-10,Boleto
9127,6023,127.79,2024-06-01,Cartão de Débito
9128,7190,1626.6,2023-12-13,Cartão de Débito
9129,7550,1779.81,2022-12-27,Pix
9130,7803,307.32,2023-04-19,Cartão de Débito
9131,119,568.41,2022-08-26,Boleto
9132,3177,1645.08,2022-10-07,Boleto
9133,9593,1396.33,2022-08-27,Cartão de Crédito
9134,1791,368.13,2023-12-28,Cartão de Débito
9135,8180,31.27,2022-06-14,Cartão de Débito
9136,4038,1496.97,2021-12-01,Cartão de Crédito
9137,5914,946.08,2022-10-17,Cartão de Crédito
9138,8453,593.94,2024-08-18,Cartão de Débito
9139,1185,34.4,2022-05-18,Cartão de Débito
9140,6717,230.16,2024-01-05,Pix
9141,5042,1988.04,2022-07-24,Cartão de Débito
9142,2835,817.87,2023-09-10,Cartão de Débito
9143,8153,261.82,2023-07-27,Cartão de Débito
9144,7897,1432.98,2024-09-25,Cartão de Débito
9145,32,726.22,2022-04-12,Boleto
9146,5221,1659.78,2022-01-12,Boleto
9147,2273,1874.46,2024-01-29,Boleto
9148,4471,1863.6,2024-05-03,Cartão de Débito
9149,3963,940.59,2024-08-03,Cartão de Crédito
9150,8272,342.96,2022-02-06,Pix
9151,1038,142.4,2023-08-17,Pix
9152,25,751.75,2022-03-17,Boleto
9153,8028,626.88,2022-06-26,Boleto
9154,3240,1431.96,2023-10-19,Boleto
9155,3995,1617.52,2024-02-05,Cartão de Crédito
9156,122,1001.58,2022-02-05,Cartão de Crédito
9157,2281,851.81,2022-05-20,Boleto
9158,8517,1095.5,2024-10-02,Cartão de Crédito
9159,1359,1907.71,2024-08-15,Cartão de Débito
9160,1828,275.93,2022-05-23,Pix
9161,2545,1309.51,2022-06-15,Cartão de Crédito
9162,3305,1116.32,2023-04-15,Boleto
9163,4925,519.2,2023-05-28,Pix
9164,4978,1589.62,2021-12-09,Pix
9165,6870,1851.17,2022-05-22,Cartão de Crédito
9166,9763,1091.59,2024-07-04,Cartão de Débito
9167,900,1662.83,2024-10-12,Cartão de Crédito
9168,3516,98.69,2023-04-11,Cartão de Crédito
9169,3900,1106.4,2023-09-22,Pix
9170,6069,1541.4,2024-02-09,Pix
9171,1994,1378.64,2023-10-19,Cartão de Débito
9172,416,1503.1,2024-11-21,Boleto
9173,2529,1378.44,2022-02-18,Pix
9174,5567,1467.85,2023-05-22,Cartão de Débito
9175,7849,567.29,2022-08-29,Cartão de Débito
9176,7205,593.52,2022-10-08,Cartão de Crédito
9177,674,1265.55,2022-10-30,Boleto
9178,6581,1941.18,2023-09-17,Boleto
9179,539,522.64,2022-04-03,Cartão de Débito
9180,7506,272.09,2022-06-11,Cartão de Débito
9181,2298,1153.2,2024-10-02,Cartão de Débito
9182,5903,1277.33,2022-08-23,Boleto
9183,6873,1616.5,2022-03-11,Pix
9184,895,1041.68,2021-12-26,Cartão de Débito
9185,3392,1562.73,2024-11-18,Cartão de Crédito
9186,1408,1970.27,2022-07-02,Cartão de Débito
9187,1158,1987.07,2023-07-11,Pix
9188,971,411.14,2024-10-19,Pix
9189,1614,1129.12,2024-08-16,Cartão de Débito
9190,4042,52.85,2024-01-12,Boleto
9191,5994,1795.52,2024-06-20,Boleto
9192,6503,1216.96,2024-08-13,Cartão de Crédito
9193,3359,1650.62,2023-11-11,Cartão de Crédito
9194,7742,1539.04,2022-09-15,Pix
9195,6547,1278.72,2022-08-29,Cartão de Crédito
9196,1136,336.48,2024-05-25,Pix
9197,2582,347.07,2022-10-06,Cartão de Crédito
9198,3548,1249.64,2022-03-07,Pix
9199,570,1882.05,2022-06-30,Cartão de Débito
9200,5918,173.46,2024-10-05,Cartão de Crédito
9201,9776,1401.95,2024-03-04,Cartão de Crédito
9202,2084,1054.34,2024-02-05,Cartão de Débito
9203,9051,1540.68,2024-08-02,Pix
9204,9421,1179.0,2024-04-21,Cartão de Débito
9205,1458,1774.91,2024-05-05,Pix
9206,3189,1362.59,2023-01-13,Boleto
9207,2860,352.67,2024-07-23,Cartão de Débito
9208,7609,724.7,2024-10-21,Pix
9209,9184,1048.03,2022-01-09,Pix
9210,620,1188.75,2022-01-20,Cartão de Débito
9211,4828,829.71,2022-07-22,Cartão de Débito
9212,4893,1184.97,2023-08-22,Boleto
9213,5449,1552.83,2023-02-02,Pix
9214,5932,1168.27,2023-03-07,Cartão de Débito
9215,8488,1746.99,2024-10-22,Pix
9216,3059,510.56,2022-06-27,Pix
9217,4930,948.1,2023-04-10,Pix
9218,7841,816.96,2021-12-30,Cartão de Débito
9219,7799,93.19,2022-07-13,Cartão de Débito
9220,692,1525.32,2024-08-22,Pix
9221,3644,1173.6,2024-09-15,Cartão de Débito
9222,4936,1536.18,2023-01-17,Pix
9223,549,103.32,2024-04-29,Cartão de Crédito
9224,9460,784.0,2024-01-06,Boleto
9225,1161,683.1,2024-02-23,Cartão de Crédito
9226,1433,863.74,2024-07-27,Pix
9227,5399,788.94,2023-10-31,Pix
9228,5877,466.9,2022-06-19,Cartão de Crédito
9229,181,892.25,2024-10-20,Pix
9230,9238,557.97,2023-09-06,Pix
9231,7966,1036.01,2022-03-28,Boleto
9232,2450,1901.91,2022-09-12,Cartão de Débito
9233,2394,299.18,2024-07-15,Pix
9234,5726,820.81,2024-07-07,Boleto
9235,8888,164.03,2023-04-16,Boleto
9236,7515,342.51,2021-12-22,Cartão de Débito
9237,6335,870.93,2024-10-09,Cartão de Débito
9238,8904,1267.23,2023-10-29,Boleto
9239,3162,905.99,2024-03-22,Cartão de Crédito
9240,3228,420.47,2023-12-31,Pix
9241,5854,370.81,2024-04-20,Boleto
9242,4478,1233.71,2023-06-12,Pix
9243,1057,1110.8,2022-01-26,Pix
9244,4330,317.45,2024-06-08,Pix
9245,1616,770.27,2022-09-28,Boleto
9246,8366,1333.78,2022-12-28,Cartão de Débito
9247,6349,1185.6,2022-01-11,Pix
9248,9294,1669.5,2024-01-23,Boleto
9249,6400,401.79,2023-01-03,Pix
9250,8087,1662.6,2022-12-13,Boleto
9251,2533,286.87,2023-09-12,Pix
9252,3403,517.4,2022-04-18,Boleto
9253,3586,1162.92,2023-01-09,Cartão de Crédito
9254,7757,1670.94,2022-03-10,Pix
9255,3817,1182.02,2024-08-06,Cartão de Crédito
9256,8704,960.05,2023-04-21,Pix
9257,2117,994.53,2024-10-23,Boleto
9258,2949,625.98,2024-07-26,Pix
9259,3631,477.44,2022-01-11,Boleto
9260,9320,264.11,2022-06-19,Pix
9261,1298,232.03,2023-02-17,Cartão de Crédito
9262,5818,1374.06,2023-09-04,Cartão de Débito
9263,3034,1337.77,2023-11-11,Cartão de Débito
9264,8337,1333.03,2023-06-11,Pix
9265,2689,1497.69,2024-11-03,Pix
9266,936,1177.87,2024-01-31,Cartão de Débito
9267,6435,37.17,2024-08-18,Boleto
9268,9855,701.67,2024-10-06,Pix
9269,7795,1388.31,2021-12-30,Pix
9270,7322,1219.89,2024-07-08,Cartão de Débito
9271,791,96.02,2022-06-23,Pix
9272,1800,1018.96,2023-04-22,Pix
9273,6155,1497.76,2023-02-26,Cartão de Crédito
9274,1069,526.63,2023-06-23,Cartão de Crédito
9275,6559,312.46,2022-09-24,Cartão de Crédito
9276,3693,1038.53,2022-06-09,Pix
9277,9063,1530.67,2023-04-15,Cartão de Débito
9278,7496,67.82,2022-09-30,Boleto
9279,8961,1839.16,2023-01-07,Pix
9280,4474,855.9,2022-03-24,Cartão de Débito
9281,1742,1321.43,2024-02-20,Cartão de Débito
9282,3637,1241.95,2024-06-26,Cartão de Crédito
9283,137,1705.86,2022-05-25,Pix
9284,174,1884.09,2022-02-27,Cartão de Crédito
9285,2583,601.78,2023-08-10,Cartão de Débito
9286,2158,643.47,2024-08-17,Cartão de Crédito
9287,2435,211.1,2024-01-10,Boleto
9288,6585,447.81,2022-09-22,Boleto
9289,1835,1250.08,2024-07-31,Pix
9290,6790,1033.35,2024-11-25,Boleto
9291,4019,372.61,2024-04-07,Cartão de Débito
9292,3533,831.35,2022-02-03,Pix
9293,9368,687.99,2023-02-03,Cartão de Crédito
9294,953,543.92,2024-02-21,Pix
9295,7773,1824.08,2023-02-24,Pix
9296,8849,120.01,2024-02-07,Cartão de Débito
9297,1149,735.37,2024-04-04,Pix
9298,3320,132.72,2023-05-22,Boleto
9299,2559,1079.59,2023-08-21,Cartão de Crédito
9300,6990,1153.71,2023-12-17,Cartão de Débito
9301,3665,586.85,2022-07-11,Cartão de Crédito
9302,9127,1727.96,2022-10-07,Pix
9303,7334,709.0,2023-01-27,Pix
9304,7194,1379.21,2024-07-22,Pix
9305,2279,1416.55,2023-08-12,Pix
9306,3398,205.85,2022-01-13,Cartão de Crédito
9307,7645,1471.98,2022-05-29,Cartão de Crédito
9308,4747,1099.61,2024-09-14,Cartão de Crédito
9309,407,1727.42,2023-10-23,Cartão de Crédito
9310,5470,1728.81,2022-09-29,Cartão de Crédito
9311,1705,1573.86,2024-05-19,Boleto
9312,2458,313.68,2024-04-16,Boleto
9313,4059,1005.97,2022-02-24,Boleto
9314,3490,411.26,2022-05-10,Cartão de Débito
9315,1693,998.96,2024-06-14,Cartão de Débito
9316,4842,1536.72,2024-01-01,Cartão de Débito
9317,1896,1867.43,2024-09-12,Cartão de Débito
9318,5540,1193.52,2022-02-04,Boleto
9319,4473,1144.14,2024-08-03,Cartão de Débito
9320,8840,999.76,2024-05-18,Boleto
9321,4859,1519.39,2022-11-11,Boleto
9322,8499,114.29,2022-10-23,Boleto
9323,3738,1848.68,2023-04-14,Cartão de Crédito
9324,1206,709.99,2024-08-15,Cartão de Débito
9325,8880,1796.93,2024-07-07,Cartão de Crédito
9326,5054,1122.78,2023-10-22,Boleto
9327,6321,649.47,2024-07-19,Cartão de Débito
9328,6464,64.39,2024-06-26,Pix
9329,4421,459.91,2022-05-01,Pix
9330,6938,1836.1,2023-01-07,Cartão de Débito
9331,5838,910.01,2022-06-05,Cartão de Débito
9332,1409,762.48,2023-02-18,Cartão de Crédito
9333,922,1537.71,2022-05-27,Cartão de Crédito
9334,7053,546.41,2024-07-16,Boleto
9335,1820,1793.64,2022-06-29,Pix
9336,5371,925.97,2024-06-17,Boleto
9337,766,702.23,2024-10-09,Boleto
9338,4662,745.42,2023-05-06,Pix
9339,1853,1468.06,2023-12-28,Cartão de Débito
9340,8110,641.57,2021-12-19,Cartão de Débito
9341,3139,1774.07,2022-09-03,Cartão de Débito
9342,3080,406.38,2021-12-03,Cartão de Débito
9343,7238,1028.83,2024-08-23,Pix
9344,1888,1491.26,2024-04-08,Boleto
9345,9859,1957.03,2022-04-08,Boleto
9346,6193,1807.12,2023-02-22,Boleto
9347,9320,87.81,2024-08-06,Cartão de Débito
9348,8503,1571.37,2024-11-20,Boleto
